Master_Group_Code,item_code,bill_no,brcode,Tran_Type,d_date,year,month,monthnumber,Year_Month_Brcode,Tran_Month,Channel,qty,Disc_Amt,Net_Sales,Margin_Value,MRP_Value,Spl_disc_Amt,Tot_Disc_Amt,Cost_Value,Main_Category,pl_Flag
GM0001,255248,614/2022/S/682,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,16.95,8.26,16.95,0.0,0.0,8.69,FMCG,OTHERS
GM0001,255248,614/2022/S/9556,614,Sales,2022-04-27T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,16.95,8.26,16.95,0.0,0.0,8.69,FMCG,OTHERS
GM0001,255248,614/2022/S/9920,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,16.95,8.26,16.95,0.0,0.0,8.69,FMCG,OTHERS
GM0006,257534,614/2022/S/682,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,7.95,1.33,7.95,0.0,0.0,6.62,SURGICAL,OTHERS
GM0013,256344,614/2022/S/5309,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,88.39,11.52,88.39,0.0,0.0,76.87,FMCG,PL
GM0013,325765,614/2022/S/7442,614,Sales,2022-04-21T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,285.71,37.26,285.71,0.0,0.0,248.45,FMCG,PL
GM0008,347591,614/2022/S/2376,614,Sales,2022-04-07T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,44.64,13.64,44.64,0.0,0.0,31.00,FMCG,OTHERS
GM0013,378182,614/2022/S/7786,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,5.00,0.00,308.04,114.0,61.61,0.0,0.0,194.04,FMCG,PL
GM0007,386256,614/2022/S/2323,614,Sales,2022-04-07T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,4.00,26.78,151.73,18.71,2.98,0.06,26.84,133.02,PHARMA,OTHERS
GM0001,205440,614/2022/S/3988,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,39.83,3.2,39.83,0.0,0.0,36.63,FMCG,OTHERS
GM0001,299653,614/2022/S/6981,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,298.31,23.98,298.31,0.0,0.0,274.33,FMCG,OTHERS
GM0001,316709,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,92.37,11.48,92.37,0.0,0.0,80.89,FMCG,OTHERS
-,334495,614/2022/S/9408,614,Sales,2022-04-26T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,266.96,64.85,266.96,0.0,0.0,202.11,FMCG,OTHERS
GM0003,211304,614/2022/S/2955,614,Sales,2022-04-09T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,116.07,25.39,116.07,0.0,0.0,90.68,PHARMA,OTHERS
GM0003,328744,614/2022/S/8258,614,Sales,2022-04-23T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,6.00,26.40,237.57,32.01,2.93,0.09,26.49,205.56,PHARMA,OTHERS
GM0011,371235,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,356.25,140.72,356.25,0.0,0.0,215.54,FMCG,PL
GM0018,354111,614/2022/S/6981,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,35.71,14.69,35.71,0.0,0.0,21.02,FMCG,PL
GM0012,362551,614/2022/S/6981,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,107.14,44.08,107.14,0.0,0.0,63.06,FMCG,PL
GM0003,207451,614/2022/S/8818,614,Sales,2022-04-25T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,2.23,20.09,2.65,22.32,0.0,2.23,17.44,PHARMA,OTHERS
GM0003,234177,614/2022/S/8818,614,Sales,2022-04-25T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,4.77,42.95,2.29,47.72,0.0,4.77,40.66,PHARMA,OTHERS
GM0007,241332,614/2022/S/5136,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,69.41,393.3,43.49,462.71,0.0,69.41,349.81,PHARMA,OTHERS
GM0003,249012,614/2022/S/5845,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,32.14,289.28,41.48,21.43,0.0,32.14,247.80,PHARMA,OTHERS
GM0007,323442,614/2022/S/8124,614,Sales,2022-04-23T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,58.66,332.39,20.33,13.04,0.03,58.69,312.06,PHARMA,OTHERS
GM0011,339034,614/2022/S/6981,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,253.39,114.02,253.39,0.0,0.0,139.37,FMCG,PL
GM0001,349304,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,31.25,7.19,31.25,0.0,0.0,24.06,FMCG,OTHERS
-,365882,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,28.57,7.6,28.57,0.0,0.0,20.97,FMCG,OTHERS
-,354896,614/2022/S/7786,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,124.11,24.82,124.11,0.0,0.0,99.29,FMCG,OTHERS
GM0007,368742,614/2022/S/4841,614,Sales,2022-04-14T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,10.00,30.36,273.21,124.05,30.36,0.0,30.36,149.16,PHARMA,OTHERS
GM0011,361177,614/2022/S/3988,614,Sales,2022-04-12T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,126.27,29.04,126.27,0.0,0.0,97.23,FMCG,PL
GM0001,249537,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,58.04,8.43,58.04,0.0,0.0,49.61,FMCG,OTHERS
GM0007,262409,614/2022/S/8818,614,Sales,2022-04-25T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,4.00,6.34,57.02,20.02,15.84,0.0,6.34,37.00,PHARMA,OTHERS
GM0013,245456,614/2022/S/4898,614,Sales,2022-04-14T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,169.49,45.37,169.49,0.0,0.0,124.12,FMCG,PL
GM0001,264211,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,33.9,7.06,33.90,0.0,0.0,26.84,FMCG,OTHERS
GM0001,264211,614/2022/S/5375,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,0.00,101.69,25.41,33.90,0.0,0.0,76.28,FMCG,OTHERS
GM0001,264225,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,67.8,16.95,33.90,0.0,0.0,50.85,FMCG,OTHERS
GM0001,264225,614/2022/S/5375,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,67.8,16.95,33.90,0.0,0.0,50.85,FMCG,OTHERS
GM0001,299744,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,50.85,12.71,25.42,0.0,0.0,38.14,FMCG,OTHERS
GM0001,299744,614/2022/S/5444,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,25.42,6.35,25.42,0.0,0.0,19.07,FMCG,OTHERS
GM0001,344040,614/2022/S/5444,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,110.17,27.54,55.09,0.0,0.0,82.63,FMCG,OTHERS
GM0001,344525,614/2022/S/4900,614,Sales,2022-04-14T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,0.00,76.27,19.07,25.42,0.0,0.0,57.20,FMCG,OTHERS
GM0013,349630,614/2022/S/6027,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,77.0,28.23,77.00,0.0,0.0,48.77,FMCG,PL
GM0001,354549,614/2022/S/5455,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,42.37,13.26,42.37,0.0,0.0,29.11,FMCG,OTHERS
GM0001,354549,614/2022/S/6981,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,42.37,13.26,42.37,0.0,0.0,29.11,FMCG,OTHERS
GM0008,362791,614/2022/S/1024,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,58.8,35.73,29.40,0.0,0.0,23.07,FMCG,OTHERS
-,363680,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,25.42,5.29,25.42,0.0,0.0,20.13,FMCG,OTHERS
-,364452,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,84.74,21.18,42.37,0.0,0.0,63.56,FMCG,OTHERS
GM0011,374551,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,186.44,32.63,186.44,0.0,0.0,153.81,FMCG,PL
GM0011,374551,614/2022/S/3237,614,Sales,2022-04-10T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,186.44,32.63,186.44,0.0,0.0,153.81,FMCG,PL
-,376362,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,42.37,10.59,42.37,0.0,0.0,31.78,FMCG,OTHERS
GM0007,234760,614/2022/S/9739,614,Sales,2022-04-27T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,111.6,24.99,11.16,0.01,0.01,86.61,PHARMA,OTHERS
GM0007,243162,614/2022/S/2323,614,Sales,2022-04-07T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,6.00,85.59,485.01,50.67,9.51,0.06,85.65,434.34,PHARMA,OTHERS
GM0007,333459,614/2022/S/5376,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,24.66,221.91,32.79,8.22,0.03,24.69,189.12,PHARMA,OTHERS
GM0003,299431,614/2022/S/8124,614,Sales,2022-04-23T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,180.80,1024.52,95.02,28.70,0.0,180.8,929.50,PHARMA,OTHERS
GM0003,226544,614/2022/S/8124,614,Sales,2022-04-23T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.50,34.39,194.88,18.08,30.57,0.02,34.410000000000004,176.81,PHARMA,OTHERS
GM0003,235706,614/2022/S/8818,614,Sales,2022-04-25T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,4.40,39.62,4.13,44.02,0.0,4.4,35.49,PHARMA,OTHERS
GM0007,339270,614/2022/S/6232,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,49.56,12.1,2.48,0.02,0.02,37.46,PHARMA,OTHERS
GM0007,340964,614/2022/S/7246,614,Sales,2022-04-21T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,94.77,31.75,9.48,0.01,0.01,63.02,PHARMA,OTHERS
GM0007,390036,614/2022/S/1306,614,Sales,2022-04-04T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,146.25,110.76,9.75,0.0,0.0,35.49,PHARMA,OTHERS
GM0007,331608,614/2022/S/8796,614,Sales,2022-04-25T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,86.43,18.79,86.43,0.0,0.0,67.64,FMCG,OTHERS
GM0007,237099,614/2022/S/8124,614,Sales,2022-04-23T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,103.66,587.4,64.04,46.07,0.03,103.69,523.36,PHARMA,OTHERS
-,202957,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,25.42,12.71,25.42,0.0,0.0,12.71,FMCG,OTHERS
GM0012,362293,614/2022/S/727,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,471.43,108.23,471.43,0.0,0.0,363.20,FMCG,PL
GM0007,305889,614/2022/S/2208,614,Sales,2022-04-07T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,34.38,309.38,44.31,343.75,0.0,34.38,265.07,PHARMA,OTHERS
GM0011,314838,614/2022/S/3658,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,776.79,272.66,776.79,0.0,0.0,504.13,SURGICAL,PL
GM0011,361168,614/2022/S/9920,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,211.02,48.54,211.02,0.0,0.0,162.48,FMCG,PL
GM0007,244651,614/2022/S/3690,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,16.95,152.56,21.84,169.51,0.0,16.95,130.72,PHARMA,OTHERS
GM0007,347848,614/2022/S/5376,614,Sales,2022-04-16T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,14.12,127.04,18.77,4.71,0.0,14.12,108.27,PHARMA,OTHERS
GM0003,202689,614/2022/S/3782,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,8.05,72.48,17.97,80.54,0.0,8.05,54.51,PHARMA,OTHERS
-,358100,614/2022/S/6254,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,285.0,90.9,285.00,0.0,0.0,194.10,FMCG,OTHERS
GM0007,203584,614/2022/S/5136,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,21.29,120.67,20.33,141.96,0.0,21.29,100.34,PHARMA,OTHERS
GM0003,210514,614/2022/S/6254,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,16.45,148.03,21.2,164.47,0.0,16.45,126.83,PHARMA,OTHERS
GM0007,312162,614/2022/S/3658,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,7.09,63.79,11.27,4.73,0.02,7.109999999999999,52.52,PHARMA,OTHERS
GM0007,364112,614/2022/S/3658,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,13.90,125.08,17.87,13.90,0.0,13.9,107.21,PHARMA,OTHERS
GM0007,207508,614/2022/S/10799,614,Sales,2022-04-30T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,21.19,17.12,21.19,0.0,0.0,4.07,PHARMA,OTHERS
GM0007,323271,614/2022/S/8818,614,Sales,2022-04-25T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,10.71,96.43,54.76,107.14,0.0,10.71,41.67,PHARMA,OTHERS
GM0003,321214,614/2022/S/6232,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,27.59,6.26,1.84,0.0,0.0,21.33,FMCG,OTHERS
GM0001,268594,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,127.12,33.05,127.12,0.0,0.0,94.07,FMCG,OTHERS
GM0001,268594,614/2022/S/5169,614,Sales,2022-04-15T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,254.24,66.1,127.12,0.0,0.0,188.14,FMCG,OTHERS
GM0001,268595,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,127.12,33.05,127.12,0.0,0.0,94.07,FMCG,OTHERS
GM0001,268610,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,127.12,39.32,127.12,0.0,0.0,87.80,FMCG,OTHERS
GM0001,271797,614/2022/S/9387,614,Sales,2022-04-26T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,114.41,29.75,114.41,0.0,0.0,84.66,FMCG,OTHERS
GM0001,275678,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,127.12,33.05,127.12,0.0,0.0,94.07,FMCG,OTHERS
GM0005,210960,614/2022/S/1024,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.50,0.00,9.25,5.05,1.85,0.01,0.01,4.20,PHARMA,OTHERS
GM0004,226950,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.80,0.00,37.58,7.6,4.70,0.0,0.0,29.98,PHARMA,OTHERS
GM0004,226950,614/2022/S/1024,614,Sales,2022-04-03T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.40,0.00,18.79,3.8,4.70,0.0,0.0,14.99,PHARMA,OTHERS
GM0004,227755,614/2022/S/2436,614,Sales,2022-04-07T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,30.19,9.28,30.19,0.0,0.0,20.92,PHARMA,OTHERS
GM0001,206664,614/2022/S/9408,614,Sales,2022-04-26T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,271.19,24.65,271.19,0.0,0.0,246.54,FMCG,OTHERS
-,201704,614/2022/S/8263,614,Sales,2022-04-23T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,35.71,4.88,35.71,0.0,0.0,30.83,FMCG,OTHERS
GM0001,287476,614/2022/S/8,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,29.66,2.7,29.66,0.0,0.0,26.96,FMCG,OTHERS
GM0003,208978,614/2022/S/7727,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.40,0.00,58.75,21.25,14.69,0.0,0.0,37.50,PHARMA,OTHERS
GM0015,350004,614/2022/S/1675,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,7.14,28.57,15.37,35.71,0.0,7.14,13.20,PHARMA,PL
GM0007,369990,614/2022/S/1675,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,36.34,327.05,52.33,363.39,0.0,36.34,274.72,PHARMA,OTHERS
GM0007,310021,614/2022/S/1675,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,59.91,539.19,74.28,59.91,0.01,59.919999999999995,464.91,PHARMA,OTHERS
-,367424,614/2022/S/4692,614,Sales,2022-04-14T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,288.13,57.63,144.07,0.0,0.0,230.50,FMCG,OTHERS
GM0012,326090,614/2022/S/9447,614,Sales,2022-04-27T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,88.97,28.99,9.89,0.0,0.0,59.98,FMCG,PL
GM0013,300850,614/2022/S/2499,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,25.0,13.19,25.00,0.0,0.0,11.81,FMCG,PL
GM0008,355045,614/2022/S/3246,614,Sales,2022-04-10T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,105.93,26.95,105.93,0.0,0.0,78.98,FMCG,OTHERS
-,364451,614/2022/S/9802,614,Sales,2022-04-28T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,194.07,48.52,194.07,0.0,0.0,145.55,FMCG,OTHERS
GM0004,238578,614/2022/S/6594,614,Sales,2022-04-19T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,16.46,148.1,20.39,5.49,0.03,16.490000000000002,127.71,PHARMA,OTHERS
GM0007,316762,614/2022/S/6301,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,12.82,115.38,18.46,6.41,0.02,12.84,96.92,PHARMA,OTHERS
GM0007,357219,614/2022/S/7157,614,Sales,2022-04-20T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,3.00,9.93,89.38,12.34,4.41,0.0,9.93,77.04,PHARMA,OTHERS
GM0007,299632,614/2022/S/2499,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,87.72,26.92,87.72,0.0,0.0,60.80,PHARMA,OTHERS
GM0003,327169,614/2022/S/2689,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,62.5,18.56,6.25,0.0,0.0,43.94,PHARMA,OTHERS
-,363591,614/2022/S/6303,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,100.0,61.89,100.00,0.0,0.0,38.11,FMCG,OTHERS
GM0008,351712,614/2022/S/167,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,23.21,208.93,89.37,116.07,0.0,23.21,119.56,FMCG,OTHERS
GM0003,207541,614/2022/S/2689,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,90.48,38.23,90.48,0.0,0.0,52.25,PHARMA,OTHERS
GM0003,325917,614/2022/S/10809,614,Sales,2022-04-30T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,131.7,39.38,131.70,0.0,0.0,92.32,PHARMA,OTHERS
GM0007,204045,614/2022/S/9168,614,Sales,2022-04-26T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,63.3,17.4,6.33,0.0,0.0,45.90,PHARMA,OTHERS
GM0003,207682,614/2022/S/7727,614,Sales,2022-04-22T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.40,0.00,16.43,4.88,4.11,0.0,0.0,11.55,PHARMA,OTHERS
GM0003,283558,614/2022/S/2499,614,Sales,2022-04-08T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,29.67,9.11,29.67,0.0,0.0,20.56,PHARMA,OTHERS
GM0007,303303,614/2022/S/10866,614,Sales,2022-04-30T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.10,0.00,5.18,4.26,5.18,0.0,0.0,0.93,PHARMA,OTHERS
GM0005,313349,614/2022/S/1584,614,Sales,2022-04-05T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.30,0.00,25.71,17.99,8.57,0.0,0.0,7.73,PHARMA,OTHERS
GM0005,313349,614/2022/S/8352,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,0.20,0.00,17.14,11.99,8.57,0.0,0.0,5.15,PHARMA,OTHERS
-,290506,614/2022/S/167,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,42.37,4.17,42.37,0.0,0.0,38.20,FMCG,OTHERS
GM0012,338201,614/2022/S/4692,614,Sales,2022-04-14T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,266.96,118.42,266.96,0.0,0.0,148.54,FMCG,PL
GM0001,261753,614/2022/S/2253,614,Sales,2022-04-07T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,46.43,8.6,46.43,0.0,0.0,37.83,FMCG,OTHERS
GM0007,332603,614/2022/S/9447,614,Sales,2022-04-27T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,116.07,28.32,11.61,0.0,0.0,87.75,PHARMA,OTHERS
GM0007,349408,614/2022/S/6301,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,18.39,165.52,23.84,12.26,0.02,18.41,141.68,PHARMA,OTHERS
GM0007,369769,614/2022/S/6301,614,Sales,2022-04-18T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,8.61,77.53,8.78,5.74,0.02,8.629999999999999,68.75,PHARMA,OTHERS
GM0007,237959,614/2022/S/1351,614,Sales,2022-04-04T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,88.98,20.03,8.90,0.0,0.0,68.95,PHARMA,OTHERS
GM0001,201877,614/2022/S/6055,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,38.14,4.09,38.14,0.0,0.0,34.05,FMCG,OTHERS
GM0006,223158,614/2022/S/3565,614,Sales,2022-04-11T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,2.00,0.00,16.07,11.41,8.04,0.0,0.0,4.66,SURGICAL,OTHERS
GM0006,225447,614/2022/S/5665,614,Sales,2022-04-17T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,33.48,22.97,33.48,0.0,0.0,10.51,SURGICAL,OTHERS
-,245851,614/2022/S/8543,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,55.08,9.69,55.09,0.0,0.0,45.39,FMCG,OTHERS
GM0001,249795,614/2022/S/8399,614,Sales,2022-04-24T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,35.71,6.6,35.71,0.0,0.0,29.11,FMCG,OTHERS
GM0001,275965,614/2022/S/198,614,Sales,2022-04-01T00:00:00.000Z,2022,Apr,4,2022-Apr-614,Apr,Offline,1.00,0.00,58.04,9.68,58.04,0.0,0.0,48.36,FMCG,OTHERS
